Frequency (GHz), Wave Refl (dB), Wave Refl (rad), Wave Trans (dB), Wave Trans (rad)
1.167602853106934013e+01,-1.754284483459199606e+01,3.020676065257890119e+00,-4.638347063069262255e+00,-1.070928634198860668e-01
1.168566221797616400e+01,-1.754770508172305910e+01,3.032208910741777785e+00,-4.635463756426891457e+00,-1.122206996788493033e-01
1.169529590488298609e+01,-1.754948263128238040e+01,3.043783063955669554e+00,-4.632644228604256398e+00,-1.173462980039894354e-01
1.170492959178980819e+01,-1.754815924015610662e+01,3.055383039744264728e+00,-4.629888517239305834e+00,-1.224695492077861741e-01
1.171456327869663205e+01,-1.754372488902203386e+01,3.066993237254455718e+00,-4.627196683566069169e+00,-1.275903373221148329e-01
1.172419696560345415e+01,-1.753617777673709455e+01,3.078598019322880130e+00,-4.624568775243674601e+00,-1.327085378350039424e-01
1.173383065251027801e+01,-1.752552424140710130e+01,3.090181786412096621e+00,-4.622004786410039756e+00,-1.378240184334773855e-01
1.174346433941710011e+01,-1.751177863808890933e+01,3.101729044656139411e+00,-4.619504626757494847e+00,-1.429366420496017143e-01
1.175309802632392397e+01,-1.749496319711121117e+01,3.113224469400864614e+00,-4.617068108760943979e+00,-1.480462713264850405e-01
1.176273171323074784e+01,-1.747510787354620021e+01,3.124652966730658399e+00,-4.614694956826054906e+00,-1.531527732018055366e-01
1.177236540013756994e+01,-1.745225018210814127e+01,3.135999735511383335e+00,-4.612384835650907178e+00,-1.582560222722262377e-01
1.178199908704439203e+01,-1.742643499826951725e+01,-3.135934975725549023e+00,-4.610137389422543031e+00,-1.633559019627393860e-01
1.179163277395121590e+01,-1.739771430029118449e+01,-3.124794574210043585e+00,-4.607952280275381618e+00,-1.684523031738770493e-01
1.180126646085803799e+01,-1.736614683032719952e+01,-3.113777900450976688e+00,-4.605829214664440840e+00,-1.735451208250042288e-01
1.181090014776486008e+01,-1.733179766480376216e+01,-3.102897937691573294e+00,-4.603767949884999489e+00,-1.786342493333639148e-01
1.182053383467168395e+01,-1.729473770110182684e+01,-3.092167064824096201e+00,-4.601768278842758519e+00,-1.837195783825726070e-01
1.183016752157850604e+01,-1.725504308385069052e+01,-3.081597012793400481e+00,-4.599829997609669263e+00,-1.888009902482101765e-01
1.183980120848532813e+01,-1.721279460472833023e+01,-3.071198833158025554e+00,-4.597952865389284938e+00,-1.938783594875389260e-01
1.184943489539215200e+01,-1.716807711127158598e+01,-3.060982878280986696e+00,-4.596136568758915963e+00,-1.989515551014518491e-01
1.185906858229897587e+01,-1.712097895242998291e+01,-3.050958790826802769e+00,-4.594380700792092043e+00,-2.040204445460715721e-01
1.186870226920579974e+01,-1.707159147403046262e+01,-3.041135499207976434e+00,-4.592684761268177596e+00,-2.090848984249135678e-01
1.187833595611262183e+01,-1.702000856063170176e+01,-3.031521215643583567e+00,-4.591048177946172260e+00,-2.141447944916188839e-01
1.188796964301944392e+01,-1.696632620668401259e+01,-3.022123434515872287e+00,-4.589470342658882096e+00,-2.192000197972265585e-01
1.189760332992626779e+01,-1.691064209359745973e+01,-3.012948930372809642e+00,-4.587950651608792896e+00,-2.242504703644276620e-01
1.190723701683308988e+01,-1.685305515198001558e+01,-3.004003756667198211e+00,-4.586488538011740168e+00,-2.292960485020597849e-01
1.191687070373991197e+01,-1.679366509875663027e+01,-2.995293247576765516e+00,-4.585083487501949051e+00,-2.343366585702622573e-01
1.192650439064673584e+01,-1.673257195348717374e+01,-2.986822025615455178e+00,-4.583735031812291361e+00,-2.393722024642142565e-01
1.193613807755355793e+01,-1.666987555208719129e+01,-2.978594017117863313e+00,-4.582442722668468527e+00,-2.444025761670490793e-01
1.194577176446038003e+01,-1.660567508478098375e+01,-2.970612476269627766e+00,-4.581206093686052583e+00,-2.494276684060442728e-01
1.195540545136720390e+01,-1.654006868570602151e+01,-2.962880016624244828e+00,-4.580024621606749946e+00,-2.544473618241217538e-01
1.196503913827402599e+01,-1.647315309396599403e+01,-2.955398647542573975e+00,-4.578897698406109384e+00,-2.594615363349663806e-01
1.197467282518084986e+01,-1.640502339251519004e+01,-2.948169812184247007e+00,-4.577824622592650883e+00,-2.644700736845135292e-01
1.198430651208767372e+01,-1.633577281623542987e+01,-2.941194423811420489e+00,-4.576804612347305401e+00,-2.694728618849153712e-01
1.199394019899449582e+01,-1.626549260853974488e+01,-2.934472898178707823e+00,-4.575836836699292753e+00,-2.744697982247725210e-01
1.200357388590131968e+01,-1.619427190037047737e+01,-2.928005181349604857e+00,-4.574920455606485525e+00,-2.794607899801810902e-01
1.201320757280814178e+01,-1.612219758800425495e+01,-2.921790773907197991e+00,-4.574054657180719019e+00,-2.844457526306083950e-01
1.202284125971496387e+01,-1.604935419556615983e+01,-2.915828753717961686e+00,-4.573238681146309048e+00,-2.894246061209092002e-01
1.203247494662178774e+01,-1.597582372141577167e+01,-2.910117799812269368e+00,-4.572471821693790517e+00,-2.943972702879945613e-01
1.204210863352860983e+01,-1.590168548034464457e+01,-2.904656219467933287e+00,-4.571753408984638334e+00,-2.993636608171664770e-01
1.205174232043543192e+01,-1.582701596184241666e+01,-2.899441979402206382e+00,-4.571082774876474630e+00,-3.043236869361092833e-01
1.206137600734225579e+01,-1.575188872605909118e+01,-2.894472740484907547e+00,-4.570459213104282270e+00,-3.092772515404249023e-01
1.207100969424907788e+01,-1.567637435324656892e+01,-2.889745894057653253e+00,-4.569881945793424549e+00,-3.142242537254247292e-01
1.208064338115590175e+01,-1.560054045137341205e+01,-2.885258597195099917e+00,-4.569350106309512327e+00,-3.191645929872330978e-01
1.209027706806272562e+01,-1.552445171381200240e+01,-2.881007804297859742e+00,-4.568862743621654232e+00,-3.240981738625259290e-01
1.209991075496954771e+01,-1.544817000847714894e+01,-2.876990293234746421e+00,-4.568418846997420069e+00,-3.290249096463236933e-01
1.210954444187637158e+01,-1.537175447473433820e+01,-2.873202685588099659e+00,-4.568017383838903989e+00,-3.339447240995910837e-01
1.211917812878319367e+01,-1.529526160623123943e+01,-2.869641461984875352e+00,-4.567657339586631338e+00,-3.388575506524375558e-01
1.212881181569001576e+01,-1.521874530583271223e+01,-2.866302974583701424e+00,-4.567337748009141052e+00,-3.437633293488273623e-01
1.213844550259683963e+01,-1.514225691047979794e+01,-2.863183459215000948e+00,-4.567057703040886096e+00,-3.486620024460859169e-01
1.214807918950366172e+01,-1.506584519543510403e+01,-2.860279049326969414e+00,-4.566816348788671931e+00,-3.535535099798342573e-01
1.215771287641048382e+01,-1.498955637549759068e+01,-2.857585792901688571e+00,-4.566612850783334565e+00,-3.584377866147797631e-01
1.216734656331730768e+01,-1.491343412300699889e+01,-2.855099672191999893e+00,-4.566446357100063302e+00,-3.633147607211998364e-01
1.217698025022412978e+01,-1.483751961829689314e+01,-2.852816624901085341e+00,-4.566315960967320287e+00,-3.681843559584604408e-01
1.218661393713095364e+01,-1.476185163913768683e+01,-2.850732564656303758e+00,-4.566220676044988380e+00,-3.730464949052404444e-01
1.219624762403777751e+01,-1.468646668454748827e+01,-2.848843398542044270e+00,-4.566159431807004232e+00,-3.779011036705905990e-01
1.220588131094459960e+01,-1.461139911860020391e+01,-2.847145040064834820e+00,-4.566131090519495395e+00,-3.827481161295879231e-01
1.221551499785142170e+01,-1.453668131447670575e+01,-2.845633417028591516e+00,-4.566134480920482019e+00,-3.875874765380168951e-01
1.222514868475824557e+01,-1.446234377954333894e+01,-2.844304475053273773e+00,-4.566168438768969828e+00,-3.924191397595217512e-01
1.223478237166506766e+01,-1.438841524843081210e+01,-2.843154178493195516e+00,-4.566231842400755525e+00,-3.972430690443725099e-01
1.224441605857189153e+01,-1.431492274095035455e+01,-2.842178510997519059e+00,-4.566323632905432639e+00,-4.020592320227108218e-01
1.225404974547871362e+01,-1.424189159217951861e+01,-2.841373477769263189e+00,-4.566442813087838282e+00,-4.068675961028449528e-01
1.226368343238553571e+01,-1.416934547000877487e+01,-2.840735110791047902e+00,-4.566588425652196470e+00,-4.116681246407941641e-01
1.227331711929235958e+01,-1.409730639852880429e+01,-2.840259477145995692e+00,-4.566759517192627627e+00,-4.164607750188445423e-01
1.228295080619918167e+01,-1.402579480303892900e+01,-2.839942689421577793e+00,-4.566955098772326416e+00,-4.212454992059526671e-01
1.229258449310600554e+01,-1.395482958508466353e+01,-2.839780916386429155e+00,-4.567174114883206570e+00,-4.260222466384220308e-01
1.230221818001282941e+01,-1.388442822611716743e+01,-2.839770391907985303e+00,-4.567415430099853069e+00,-4.307909685726583060e-01
1.231185186691965150e+01,-1.381460690912654243e+01,-2.839907420487262080e+00,-4.567677837508238525e+00,-4.355516226259978363e-01
1.232148555382647359e+01,-1.374538064171487406e+01,-2.840188378689980198e+00,-4.567960086549398113e+00,-4.403041761655780983e-01
1.233111924073329746e+01,-1.367676336325924957e+01,-2.840609712868336079e+00,-4.568260922175035432e+00,-4.450486075455572510e-01
1.234075292764011955e+01,-1.360876802322439261e+01,-2.841167934555058672e+00,-4.568579123865585068e+00,-4.497849048290563645e-01
1.235038661454694164e+01,-1.354140662590051747e+01,-2.841859615475344381e+00,-4.568913533100989355e+00,-4.545130623748995791e-01
1.236002030145376551e+01,-1.347469024632911250e+01,-2.842681384100816278e+00,-4.569263061289539962e+00,-4.592330763005428307e-01
1.236965398836058760e+01,-1.340862903006674856e+01,-2.843629925079168785e+00,-4.569626675940356542e+00,-4.639449401647759430e-01
1.237928767526741147e+01,-1.334323219338889466e+01,-2.844701981900719545e+00,-4.570003369300819074e+00,-4.686486421485264176e-01
1.238892136217423356e+01,-1.327850803943821667e+01,-2.845894362107077580e+00,-4.570392118867743214e+00,-4.733441645686600197e-01
1.239855504908105743e+01,-1.321446400009590683e+01,-2.847203943525233871e+00,-4.570791851585486398e+00,-4.780314858691997459e-01
1.240818873598788130e+01,-1.315110670480170540e+01,-2.848627679664959444e+00,-4.571201422453553320e+00,-4.827105845011353535e-01
1.241782242289470339e+01,-1.308844206878381833e+01,-2.850162602643086629e+00,-4.571619614003401111e+00,-4.873814435428789338e-01
1.242745610980152549e+01,-1.302647538681827655e+01,-2.851805822717661698e+00,-4.572045156929595677e+00,-4.920440546939018334e-01
1.243708979670834935e+01,-1.296521141658141474e+01,-2.853554524503422840e+00,-4.572476765900692186e+00,-4.966984204591327612e-01
1.244672348361517145e+01,-1.290465443843613969e+01,-2.855405960896687745e+00,-4.572913180082814222e+00,-5.013445538766171383e-01
1.245635717052199354e+01,-1.284480828519475892e+01,-2.857357446375661247e+00,-4.573353196512671914e+00,-5.059824758674985601e-01
1.246599085742881741e+01,-1.278567634395745323e+01,-2.859406351475131558e+00,-4.573795686570944596e+00,-5.106122109906382489e-01
1.247562454433563950e+01,-1.272726153994568676e+01,-2.861550099829745175e+00,-4.574239590805514233e+00,-5.152337828560255018e-01
1.248525823124246159e+01,-1.266956631700102598e+01,-2.863786168367020046e+00,-4.574683893759462272e+00,-5.198472105519222897e-01
1.249489191814928546e+01,-1.261259262972663286e+01,-2.866112090258914780e+00,-4.575127586374351019e+00,-5.244525071405329308e-01
1.250452560505610933e+01,-1.255634195808338127e+01,-2.868525459402484490e+00,-4.575569627215693380e+00,-5.290496806646938222e-01
1.251415929196293320e+01,-1.250081534792660598e+01,-2.871023934744596495e+00,-4.576008914115770487e+00,-5.336387373647628607e-01
1.252379297886975529e+01,-1.244601347272051228e+01,-2.873605242823538131e+00,-4.576444274745739449e+00,-5.382196861505624819e-01
1.253342666577657738e+01,-1.239193670497582822e+01,-2.876267177446845569e+00,-4.576874479026605158e+00,-5.427925430014729491e-01
1.254306035268340125e+01,-1.233858518280297289e+01,-2.879007596289506310e+00,-4.577298269824523480e+00,-5.473573339887197742e-01
1.255269403959022334e+01,-1.228595885825289713e+01,-2.881824415116466920e+00,-4.577714402963138696e+00,-5.519140960213093638e-01
1.256232772649704543e+01,-1.223405751938897623e+01,-2.884715601032193710e+00,-4.578121684826312432e+00,-5.564628750904948573e-01
1.257196141340386930e+01,-1.218288078566630261e+01,-2.887679166431486699e+00,-4.578518996535646757e+00,-5.610037225277488826e-01
1.258159510031069139e+01,-1.213242808387630589e+01,-2.890713165093990789e+00,-4.578905297658640627e+00,-5.655366903789859068e-01
1.259122878721751349e+01,-1.208269861734618900e+01,-2.893815691205350316e+00,-4.579279608460081974e+00,-5.700618272592155034e-01
1.260086247412433735e+01,-1.203369134266692164e+01,-2.896984881203091611e+00,-4.579640976058774626e+00,-5.745791759094706075e-01
1.261049616103116122e+01,-1.198540496553347268e+01,-2.900218917502230376e+00,-4.579988434614612913e+00,-5.790887731738740829e-01
1.262012984793798509e+01,-1.193783796117037710e+01,-2.903516032605740538e+00,-4.580320971437265243e+00,-5.835906523981797545e-01
1.262976353484480718e+01,-1.189098861715066491e+01,-2.906874512009288036e+00,-4.580637509154165343e+00,-5.880848475341617920e-01
1.263939722175162927e+01,-1.184485508950522359e+01,-2.910292694691252624e+00,-4.580936909321048134e+00,-5.925713977290459900e-01
1.264903090865845314e+01,-1.179943545891893386e+01,-2.913768970718687790e+00,-4.581217996509648671e+00,-5.970503510353369903e-01
1.265866459556527523e+01,-1.175472777371392041e+01,-2.917301776372311917e+00,-4.581479595844166752e+00,-6.015217661365224178e-01
1.266829828247209733e+01,-1.171073007021355927e+01,-2.920889587936744469e+00,-4.581720572975030770e+00,-6.059857115712516951e-01
1.267793196937892120e+01,-1.166744036775796012e+01,-2.924530915695148447e+00,-4.581939864754876801e+00,-6.104422626789134387e-01
1.268756565628574329e+01,-1.162485664307667044e+01,-2.928224299596505986e+00,-4.582136491632285313e+00,-6.148914971639383165e-01
1.269719934319256538e+01,-1.158297679468879693e+01,-2.931968307554579933e+00,-4.582309548189087423e+00,-6.193334905849261496e-01
1.270683303009938925e+01,-1.154179861072533519e+01,-2.935761536546968919e+00,-4.582458174716133925e+00,-6.237683130968514345e-01
1.271646671700621312e+01,-1.150131975227130177e+01,-2.939602615849178147e+00,-4.582581518334388981e+00,-6.281960284034920905e-01
1.272610040391303521e+01,-1.146153775943127329e+01,-2.943490211112005372e+00,-4.582678695262184299e+00,-6.326166952227486595e-01
1.273573409081985908e+01,-1.142245008032718445e+01,-2.947423027755794678e+00,-4.582748765488522835e+00,-6.370303708234117401e-01
1.274536777772668117e+01,-1.138405411624993846e+01,-2.951399812378859178e+00,-4.582790727437939360e+00,-6.414371155785103529e-01
1.275500146463350504e+01,-1.134634727129379428e+01,-2.955419351488615565e+00,-4.582803534291933545e+00,-6.458369971792558006e-01
1.276463515154032713e+01,-1.130932699344713654e+01,-2.959480467676668169e+00,-4.582786127218366090e+00,-6.502300932539795131e-01
1.277426883844714922e+01,-1.127299079667002424e+01,-2.963582014128663289e+00,-4.582737475752682421e+00,-6.546164916085859264e-01
1.278390252535397309e+01,-1.123733625915964751e+01,-2.967722868856688567e+00,-4.582656613455874606e+00,-6.589962880091879693e-01
1.279353621226079518e+01,-1.120236100007078228e+01,-2.971901930120039115e+00,-4.582542658371231425e+00,-6.633695821552024752e-01
1.280316989916761727e+01,-1.116806264329583698e+01,-2.976118114139384652e+00,-4.582394812301892273e+00,-6.677364730268716686e-01
1.281280358607444114e+01,-1.113443878063111114e+01,-2.980370355520951531e+00,-4.582212339200958162e+00,-6.720970549762262936e-01
1.282243727298126323e+01,-1.110148694667028302e+01,-2.984657609999473937e+00,-4.581994529149344686e+00,-6.764514157102365921e-01
1.283207095988808710e+01,-1.106920461409564993e+01,-2.988978858423556595e+00,-4.581740658662221577e+00,-6.807996367544062455e-01
1.284170464679491097e+01,-1.103758921180639341e+01,-2.993333110548572318e+00,-4.581449959149876072e+00,-6.851417962504560144e-01
1.285133833370173306e+01,-1.100663816141007878e+01,-2.997719407274900494e+00,-4.581121602941655269e+00,-6.894779732504915382e-01
1.286097202060855516e+01,-1.097634892207885393e+01,-3.002136820448648269e+00,-4.580754711078713015e+00,-6.938082522268931296e-01
1.287060570751537902e+01,-1.094671903127589552e+01,-3.006584450081855486e+00,-4.580348380633003202e+00,-6.981327264533142563e-01
1.288023939442220112e+01,-1.091774613011628858e+01,-3.011061419626896107e+00,-4.579901723526481838e+00,-7.024514992465236141e-01
1.288987308132902498e+01,-1.088942796673865132e+01,-3.015566870522771836e+00,-4.579413905418249442e+00,-7.067646826923287273e-01
1.289950676823584708e+01,-1.086176237763118735e+01,-3.020099957446193084e+00,-4.578884173207026898e+00,-7.110723942238417195e-01
1.290914045514266917e+01,-1.083474725340292366e+01,-3.024659845485867304e+00,-4.578311863067894727e+00,-7.153747520562449003e-01
1.291877414204949304e+01,-1.080838050006274287e+01,-3.029245709880778126e+00,-4.577696386706408660e+00,-7.196718708206490955e-01
1.292840782895631513e+01,-1.078266000811009917e+01,-3.033856738197216352e+00,-4.577037199963182701e+00,-7.239638586804175713e-01
1.293804151586313900e+01,-1.075758363929989159e+01,-3.038492134094841646e+00,-4.576333763126792853e+00,-7.282508167740265881e-01
1.294767520276996287e+01,-1.073314923556995915e+01,-3.043151121365295531e+00,-4.575585504765639300e+00,-7.325328411393050576e-01
1.295730888967678496e+01,-1.070935464793350711e+01,-3.047832946856027014e+00,-4.574791799843583640e+00,-7.368100265389357917e-01
1.296694257658360705e+01,-1.068619777714562780e+01,-3.052536881236065813e+00,-4.573951968650604272e+00,-7.410824710440532259e-01
1.297657626349043092e+01,-1.066367661443955228e+01,-3.057262217214666844e+00,-4.573065296912264266e+00,-7.453502800084310653e-01
1.298620995039725301e+01,-1.064178927063254676e+01,-3.062008265591032341e+00,-4.572131071167799377e+00,-7.496135682464645233e-01
1.299584363730407510e+01,-1.062053398540553850e+01,-3.066774350163896656e+00,-4.571148618984489431e+00,-7.538724597603287947e-01
1.300547732421089897e+01,-1.059990911450097428e+01,-3.071559802869718858e+00,-4.570117342144502715e+00,-7.581270850876834499e-01
1.301511101111772106e+01,-1.057991309917470346e+01,-3.076363960447414669e+00,-4.569036733023148500e+00,-7.623775770459524370e-01
1.302474469802454493e+01,-1.056054442750681233e+01,-3.081186163468736083e+00,-4.567906369357061180e+00,-7.666240661238921117e-01
1.303437838493136702e+01,-1.054180159955346952e+01,-3.086025757865469288e+00,-4.566725889001121530e+00,-7.708666768752612253e-01
1.304401207183819089e+01,-1.052368310710882682e+01,-3.090882098340004269e+00,-4.565494952198428713e+00,-7.751055263721954303e-01
1.305364575874501476e+01,-1.050618743441784453e+01,-3.095754552487251399e+00,-4.564213202582692475e+00,-7.793407251654804746e-01
1.306327944565183685e+01,-1.048931307987384365e+01,-3.100642504249712772e+00,-4.562880238503205454e+00,-7.835723804562461092e-01
1.307291313255865894e+01,-1.047305859243940063e+01,-3.105545355533980256e+00,-4.561495603200498294e+00,-7.878006005286247726e-01
1.308254681946548281e+01,-1.045742261212824786e+01,-3.110462525373112186e+00,-4.560058796773244438e+00,-7.920254991197082095e-01
1.309218050637230490e+01,-1.044240390268804575e+01,-3.115393446757723339e+00,-4.558569306420439560e+00,-7.962471984220766963e-01
1.310181419327912700e+01,-1.042800136697759505e+01,-3.120337561958016703e+00,-4.557026646029638250e+00,-8.004658298196115629e-01
1.311144788018595086e+01,-1.041421404072375978e+01,-3.125294317610362249e+00,-4.555430393415596413e+00,-8.046815321289559897e-01
1.312108156709277296e+01,-1.040104106681202190e+01,-3.130263160911165965e+00,-4.553780214212505228e+00,-8.088944478578669051e-01
1.313071525399959505e+01,-1.038848165807393364e+01,-3.135243537927960400e+00,-4.552075865378878206e+00,-8.131047185788677911e-01
1.314034894090641892e+01,-1.037653505994832237e+01,-3.140234894403458821e+00,-4.550317177314377126e+00,-8.173124807782262691e-01
1.314998262781324279e+01,-1.036520052439708550e+01,3.137948628496578518e+00,-4.548504019922277486e+00,-8.215178633989095314e-01
1.315961631472006665e+01,-1.035447730305556213e+01,3.132936961416985078e+00,-4.546636262702992148e+00,-8.257209877939001297e-01
1.316925000162688875e+01,-1.034436466181739966e+01,3.127915946057060026e+00,-4.544713740726844975e+00,-8.299219700919650000e-01
1.317888368853371084e+01,-1.033486191262583453e+01,3.122886104100157212e+00,-4.542736236586369714e+00,-8.341209252633750015e-01
1.318851737544053471e+01,-1.032596845309253908e+01,3.117847944343269617e+00,-4.540703483689666697e+00,-8.383179716698406780e-01
1.319815106234735680e+01,-1.031768380222786874e+01,3.112801965078229038e+00,-4.538615189931342719e+00,-8.425132347400293709e-01
1.320778474925417889e+01,-1.031000762173953333e+01,3.107748658304257283e+00,-4.536471074741302623e+00,-8.467068486716514686e-01
1.321741843616100276e+01,-1.030293971668263353e+01,3.102688514623582527e+00,-4.534270908551139456e+00,-8.508989556461299397e-01
1.322705212306782485e+01,-1.029648001542674329e+01,3.097622027467727968e+00,-4.532014543006225082e+00,-8.550897027788580962e-01
1.323668580997464694e+01,-1.029062853509216957e+01,3.092549695502969875e+00,-4.529701922997471542e+00,-8.592792376986292391e-01
1.324631949688147081e+01,-1.028538534294842322e+01,3.087472022608926725e+00,-4.527333076975334158e+00,-8.634677040553416782e-01
1.325595318378829468e+01,-1.028075052546533463e+01,3.082389515550758574e+00,-4.524908088441926601e+00,-8.676552382756033133e-01
1.326558687069511855e+01,-1.027672417440518871e+01,3.077302680155617587e+00,-4.522427057089571711e+00,-8.718419685154507048e-01
1.327522055760194064e+01,-1.027330639423347236e+01,3.072212017251281235e+00,-4.519890061114438140e+00,-8.760280161080619132e-01
1.328485424450876273e+01,-1.027049732873648757e+01,3.067118019695633357e+00,-4.517297131878023286e+00,-8.802134990651090396e-01
1.329448793141558660e+01,-1.026829719897799009e+01,3.062021171498751748e+00,-4.514648248423908328e+00,-8.843985365823843203e-01
1.330412161832240869e+01,-1.026670634132651649e+01,3.056921949412663153e+00,-4.511943353470248219e+00,-8.885832532034759756e-01
1.331375530522923079e+01,-1.026572523425785022e+01,3.051820826624877192e+00,-4.509182386135507592e+00,-8.927677813973887710e-01
1.332338899213605465e+01,-1.026535450599176791e+01,3.046718277561733856e+00,-4.506365321700453563e+00,-8.969522617765378625e-01
1.333302267904287675e+01,-1.026559492075585567e+01,3.041614782474932888e+00,-4.503492206630594907e+00,-9.011368408809254937e-01
1.334265636594969884e+01,-1.026644734786664692e+01,3.036510830549172368e+00,-4.500563178493594663e+00,-9.053216671751846967e-01
1.335229005285652271e+01,-1.026791272296570057e+01,3.031406920711370301e+00,-4.497578464886042404e+00,-9.095068864340395409e-01
1.336192373976334657e+01,-1.026999201310284171e+01,3.026303560010419780e+00,-4.494538361703889429e+00,-9.136926378720106046e-01
1.337155742667016867e+01,-1.027268619621482237e+01,3.021201260164830149e+00,-4.491443197207316551e+00,-9.178790521517720125e-01
1.338119111357699254e+01,-1.027599626124260013e+01,3.016100533426061769e+00,-4.488293292532278045e+00,-9.220662518482907188e-01
1.339082480048381463e+01,-1.027992322895089750e+01,3.011001889112729923e+00,-4.485088930344117486e+00,-9.262543542180793343e-01
1.340045848739063850e+01,-1.028446818730617984e+01,3.005905831972788267e+00,-4.481830340907047017e+00,-9.304434754402768348e-01
1.341009217429746059e+01,-1.028963233089304197e+01,3.000812862985864804e+00,-4.478517709676663294e+00,-9.346337350609723593e-01
1.341972586120428268e+01,-1.029541699261650400e+01,2.995723482488907852e+00,-4.475151204143903882e+00,-9.388252593129831070e-01
1.342935954811110655e+01,-1.030182365822413360e+01,2.990638194813013406e+00,-4.471731011957774449e+00,-9.430181823173721112e-01
1.343899323501792864e+01,-1.030885395930830661e+01,2.985557513166206434e+00,-4.468257379018966802e+00,-9.472126448011253252e-01
1.344862692192475073e+01,-1.031650964688571293e+01,2.980481963422054736e+00,-4.464730636253327667e+00,-9.514087907012830359e-01
1.345826060883157460e+01,-1.032479255347407587e+01,2.975412085800640316e+00,-4.461151207134664176e+00,-9.556067626514130886e-01
1.346789429573839847e+01,-1.033370455504814700e+01,2.970348434059634890e+00,-4.457519593732921059e+00,-9.598066976764318969e-01
1.347752798264522056e+01,-1.034324754431700200e+01,2.965291572560667444e+00,-4.453836345423964893e+00,-9.640087243588820742e-01
1.348716166955204443e+01,-1.035342342339528443e+01,2.960242072216263676e+00,-4.450102019526704034e+00,-9.682129623028722376e-01
1.349679535645886652e+01,-1.036423411814202211e+01,2.955200506663324234e+00,-4.446317145513956071e+00,-9.724195240406889873e-01
1.350642904336568861e+01,-1.037568160994358735e+01,2.950167449947476594e+00,-4.442482203373103289e+00,-9.766285188035782605e-01
1.351606273027251248e+01,-1.038776797546536912e+01,2.945143476555980744e+00,-4.438597622490926042e+00,-9.808400570266937457e-01
1.352569641717933457e+01,-1.040049542246821801e+01,2.940129163937789336e+00,-4.434663801351811152e+00,-9.850542542418601055e-01
1.353533010408615844e+01,-1.041386631091750914e+01,2.935125096906540332e+00,-4.430681142173721554e+00,-9.892712331943642745e-01
1.354496379099298053e+01,-1.042788315297710433e+01,2.930131872758134914e+00,-4.426650090187092879e+00,-9.934911235469878754e-01
1.355459747789980263e+01,-1.044254859178205308e+01,2.925150105718871352e+00,-4.422571165895900158e+00,-9.977140592495556959e-01
1.356423116480662650e+01,-1.045786536524026467e+01,2.920180429538770106e+00,-4.418444980748178708e+00,-1.001940174343407541e+00
1.357386485171345036e+01,-1.047383626561947345e+01,2.915223497599841895e+00,-4.414272231564014604e+00,-1.006169598432832490e+00
1.358349853862027246e+01,-1.049046410697385134e+01,2.910279980655602117e+00,-4.410053675361797154e+00,-1.010402453152798419e+00
1.359313222552709632e+01,-1.050775171015132159e+01,2.905350563033168854e+00,-4.405790092024087556e+00,-1.014638850665925407e+00
1.360276591243391842e+01,-1.052570190987638377e+01,2.900435938598206143e+00,-4.401482245835127927e+00,-1.018878894619706044e+00
1.361239959934074051e+01,-1.054431758178394141e+01,2.895536807864219853e+00,-4.397130857242350643e+00,-1.023122683266086907e+00
1.362203328624756438e+01,-1.056360168126474974e+01,2.890653877294976137e+00,-4.392736593153014901e+00,-1.027370313805660906e+00
1.363166697315438647e+01,-1.058355728238094073e+01,2.885787861200006521e+00,-4.388300078578487806e+00,-1.031621886657204445e+00
1.364130066006120856e+01,-1.060418760501078239e+01,2.880939485851279347e+00,-4.383821926113747658e+00,-1.035877508376878975e+00
1.365093434696803243e+01,-1.062549602183517727e+01,2.876109494785010767e+00,-4.379302774461686809e+00,-1.040137292352654397e+00
1.366056803387485452e+01,-1.064748604276514499e+01,2.871298653896096287e+00,-4.374743324542803791e+00,-1.044401357059152824e+00
1.367020172078167839e+01,-1.067016128114953233e+01,2.866507754992416945e+00,-4.370144362457102361e+00,-1.048669822380593919e+00
1.367983540768850048e+01,-1.069352541157464742e+01,2.861737616936622430e+00,-4.365506762468177371e+00,-1.052942805080824051e+00
1.368946909459532435e+01,-1.071758213162595830e+01,2.856989084228249709e+00,-4.360831469099638369e+00,-1.057220414750619009e+00
1.369910278150214822e+01,-1.074233513883833702e+01,2.852263023652982010e+00,-4.356119463616538567e+00,-1.061502751419571178e+00
1.370873646840897031e+01,-1.076778812953861575e+01,2.847560320216642626e+00,-4.351371724777943761e+00,-1.065789905525693193e+00
1.371837015531579240e+01,-1.079394481971642605e+01,2.842881873810611637e+00,-4.346589195428556707e+00,-1.070081960237140306e+00
1.372800384222261627e+01,-1.082080898140634950e+01,2.838228597851706780e+00,-4.341772764752204417e+00,-1.074378995424284833e+00
1.373763752912943836e+01,-1.084838448332146399e+01,2.833601420561412620e+00,-4.336923271359754750e+00,-1.078681092092813376e+00
1.374727121603626045e+01,-1.087667532308333307e+01,2.829001288767757583e+00,-4.332041526208898929e+00,-1.082988335953648296e+00
1.375690490294308432e+01,-1.090568564078767011e+01,2.824429173361392653e+00,-4.327128348482686349e+00,-1.087300819062735791e+00
1.376653858984990642e+01,-1.093541970913696382e+01,2.819886075041483142e+00,-4.322184603725483854e+00,-1.091618639036435301e+00
1.377617227675673028e+01,-1.096588190233371662e+01,2.815373028897790064e+00,-4.317211232878901406e+00,-1.095941896066482402e+00
